pathimg,pathmsk_s,pathmsk_i
data_generated-512x512/generated_00877_n02-img.jpg,data_generated-512x512/generated_00877_n02-img.jpg-msks.png,data_generated-512x512/generated_00877_n02-img.jpg-mski.png
data_generated-512x512/generated_00217_n02-img.jpg,data_generated-512x512/generated_00217_n02-img.jpg-msks.png,data_generated-512x512/generated_00217_n02-img.jpg-mski.png
data_generated-512x512/generated_00042_n01-img.jpg,data_generated-512x512/generated_00042_n01-img.jpg-msks.png,data_generated-512x512/generated_00042_n01-img.jpg-mski.png
data_generated-512x512/generated_00738_n01-img.jpg,data_generated-512x512/generated_00738_n01-img.jpg-msks.png,data_generated-512x512/generated_00738_n01-img.jpg-mski.png
data_generated-512x512/generated_00418_n02-img.jpg,data_generated-512x512/generated_00418_n02-img.jpg-msks.png,data_generated-512x512/generated_00418_n02-img.jpg-mski.png
data_generated-512x512/generated_00077_n02-img.jpg,data_generated-512x512/generated_00077_n02-img.jpg-msks.png,data_generated-512x512/generated_00077_n02-img.jpg-mski.png
data_generated-512x512/generated_00842_n01-img.jpg,data_generated-512x512/generated_00842_n01-img.jpg-msks.png,data_generated-512x512/generated_00842_n01-img.jpg-mski.png
data_generated-512x512/generated_00481_n02-img.jpg,data_generated-512x512/generated_00481_n02-img.jpg-msks.png,data_generated-512x512/generated_00481_n02-img.jpg-mski.png
data_generated-512x512/generated_00978_n02-img.jpg,data_generated-512x512/generated_00978_n02-img.jpg-msks.png,data_generated-512x512/generated_00978_n02-img.jpg-mski.png
data_generated-512x512/generated_00476_n02-img.jpg,data_generated-512x512/generated_00476_n02-img.jpg-msks.png,data_generated-512x512/generated_00476_n02-img.jpg-mski.png
data_generated-512x512/generated_00754_n01-img.jpg,data_generated-512x512/generated_00754_n01-img.jpg-msks.png,data_generated-512x512/generated_00754_n01-img.jpg-mski.png
data_generated-512x512/generated_00003_n02-img.jpg,data_generated-512x512/generated_00003_n02-img.jpg-msks.png,data_generated-512x512/generated_00003_n02-img.jpg-mski.png
data_generated-512x512/generated_00558_n01-img.jpg,data_generated-512x512/generated_00558_n01-img.jpg-msks.png,data_generated-512x512/generated_00558_n01-img.jpg-mski.png
data_generated-512x512/generated_00434_n02-img.jpg,data_generated-512x512/generated_00434_n02-img.jpg-msks.png,data_generated-512x512/generated_00434_n02-img.jpg-mski.png
data_generated-512x512/generated_00299_n01-img.jpg,data_generated-512x512/generated_00299_n01-img.jpg-msks.png,data_generated-512x512/generated_00299_n01-img.jpg-mski.png
data_generated-512x512/generated_00823_n01-img.jpg,data_generated-512x512/generated_00823_n01-img.jpg-msks.png,data_generated-512x512/generated_00823_n01-img.jpg-mski.png
data_generated-512x512/generated_00671_n01-img.jpg,data_generated-512x512/generated_00671_n01-img.jpg-msks.png,data_generated-512x512/generated_00671_n01-img.jpg-mski.png
data_generated-512x512/generated_00871_n01-img.jpg,data_generated-512x512/generated_00871_n01-img.jpg-msks.png,data_generated-512x512/generated_00871_n01-img.jpg-mski.png
data_generated-512x512/generated_00602_n01-img.jpg,data_generated-512x512/generated_00602_n01-img.jpg-msks.png,data_generated-512x512/generated_00602_n01-img.jpg-mski.png
data_generated-512x512/generated_00341_n01-img.jpg,data_generated-512x512/generated_00341_n01-img.jpg-msks.png,data_generated-512x512/generated_00341_n01-img.jpg-mski.png
data_generated-512x512/generated_00066_n02-img.jpg,data_generated-512x512/generated_00066_n02-img.jpg-msks.png,data_generated-512x512/generated_00066_n02-img.jpg-mski.png
data_generated-512x512/generated_00855_n01-img.jpg,data_generated-512x512/generated_00855_n01-img.jpg-msks.png,data_generated-512x512/generated_00855_n01-img.jpg-mski.png
data_generated-512x512/generated_00906_n02-img.jpg,data_generated-512x512/generated_00906_n02-img.jpg-msks.png,data_generated-512x512/generated_00906_n02-img.jpg-mski.png
data_generated-512x512/generated_00537_n02-img.jpg,data_generated-512x512/generated_00537_n02-img.jpg-msks.png,data_generated-512x512/generated_00537_n02-img.jpg-mski.png
data_generated-512x512/generated_00315_n02-img.jpg,data_generated-512x512/generated_00315_n02-img.jpg-msks.png,data_generated-512x512/generated_00315_n02-img.jpg-mski.png
data_generated-512x512/generated_00320_n02-img.jpg,data_generated-512x512/generated_00320_n02-img.jpg-msks.png,data_generated-512x512/generated_00320_n02-img.jpg-mski.png
data_generated-512x512/generated_00153_n01-img.jpg,data_generated-512x512/generated_00153_n01-img.jpg-msks.png,data_generated-512x512/generated_00153_n01-img.jpg-mski.png
data_generated-512x512/generated_00861_n01-img.jpg,data_generated-512x512/generated_00861_n01-img.jpg-msks.png,data_generated-512x512/generated_00861_n01-img.jpg-mski.png
data_generated-512x512/generated_00648_n02-img.jpg,data_generated-512x512/generated_00648_n02-img.jpg-msks.png,data_generated-512x512/generated_00648_n02-img.jpg-mski.png
data_generated-512x512/generated_00717_n02-img.jpg,data_generated-512x512/generated_00717_n02-img.jpg-msks.png,data_generated-512x512/generated_00717_n02-img.jpg-mski.png
data_generated-512x512/generated_00486_n01-img.jpg,data_generated-512x512/generated_00486_n01-img.jpg-msks.png,data_generated-512x512/generated_00486_n01-img.jpg-mski.png
data_generated-512x512/generated_00825_n01-img.jpg,data_generated-512x512/generated_00825_n01-img.jpg-msks.png,data_generated-512x512/generated_00825_n01-img.jpg-mski.png
data_generated-512x512/generated_00868_n01-img.jpg,data_generated-512x512/generated_00868_n01-img.jpg-msks.png,data_generated-512x512/generated_00868_n01-img.jpg-mski.png
data_generated-512x512/generated_00170_n01-img.jpg,data_generated-512x512/generated_00170_n01-img.jpg-msks.png,data_generated-512x512/generated_00170_n01-img.jpg-mski.png
data_generated-512x512/generated_00169_n01-img.jpg,data_generated-512x512/generated_00169_n01-img.jpg-msks.png,data_generated-512x512/generated_00169_n01-img.jpg-mski.png
data_generated-512x512/generated_00975_n02-img.jpg,data_generated-512x512/generated_00975_n02-img.jpg-msks.png,data_generated-512x512/generated_00975_n02-img.jpg-mski.png
data_generated-512x512/generated_00566_n01-img.jpg,data_generated-512x512/generated_00566_n01-img.jpg-msks.png,data_generated-512x512/generated_00566_n01-img.jpg-mski.png
data_generated-512x512/generated_00983_n01-img.jpg,data_generated-512x512/generated_00983_n01-img.jpg-msks.png,data_generated-512x512/generated_00983_n01-img.jpg-mski.png
data_generated-512x512/generated_00142_n01-img.jpg,data_generated-512x512/generated_00142_n01-img.jpg-msks.png,data_generated-512x512/generated_00142_n01-img.jpg-mski.png
data_generated-512x512/generated_00552_n02-img.jpg,data_generated-512x512/generated_00552_n02-img.jpg-msks.png,data_generated-512x512/generated_00552_n02-img.jpg-mski.png
data_generated-512x512/generated_00770_n02-img.jpg,data_generated-512x512/generated_00770_n02-img.jpg-msks.png,data_generated-512x512/generated_00770_n02-img.jpg-mski.png
data_generated-512x512/generated_00256_n01-img.jpg,data_generated-512x512/generated_00256_n01-img.jpg-msks.png,data_generated-512x512/generated_00256_n01-img.jpg-mski.png
data_generated-512x512/generated_00549_n01-img.jpg,data_generated-512x512/generated_00549_n01-img.jpg-msks.png,data_generated-512x512/generated_00549_n01-img.jpg-mski.png
data_generated-512x512/generated_00158_n01-img.jpg,data_generated-512x512/generated_00158_n01-img.jpg-msks.png,data_generated-512x512/generated_00158_n01-img.jpg-mski.png
data_generated-512x512/generated_00864_n02-img.jpg,data_generated-512x512/generated_00864_n02-img.jpg-msks.png,data_generated-512x512/generated_00864_n02-img.jpg-mski.png
data_generated-512x512/generated_00201_n01-img.jpg,data_generated-512x512/generated_00201_n01-img.jpg-msks.png,data_generated-512x512/generated_00201_n01-img.jpg-mski.png
data_generated-512x512/generated_00729_n01-img.jpg,data_generated-512x512/generated_00729_n01-img.jpg-msks.png,data_generated-512x512/generated_00729_n01-img.jpg-mski.png
data_generated-512x512/generated_00221_n01-img.jpg,data_generated-512x512/generated_00221_n01-img.jpg-msks.png,data_generated-512x512/generated_00221_n01-img.jpg-mski.png
data_generated-512x512/generated_00235_n02-img.jpg,data_generated-512x512/generated_00235_n02-img.jpg-msks.png,data_generated-512x512/generated_00235_n02-img.jpg-mski.png
data_generated-512x512/generated_00264_n02-img.jpg,data_generated-512x512/generated_00264_n02-img.jpg-msks.png,data_generated-512x512/generated_00264_n02-img.jpg-mski.png
